target,horizon,fold,rows,current_c0_mape,best_single_branch,best_single_mape,full_oracle_mape,split_half_oracle_mape,full_oracle_weights
generator_1,90,dev_18,192,0.05664620585313673,lgb_residual_pred,0.05198029317696534,0.0517558869219971,0.052481668787954905,"[2.0784466052173174e-18, 3.446054745477811e-16, 2.4872233045206207e-17, 0.2483286085524332, 0.7516713914475673]"
generator_1,90,dev_19,192,0.06492246585721399,gas_ridge_pred,0.06491239802722189,0.06265339608532246,0.0642831032968647,"[0.32703272618709933, 6.260454853558354e-18, 6.538894260532757e-18, 0.15570642149235475, 0.5172608523205459]"
generator_1,105,dev_01,192,0.0632711528042149,persistence_pred,0.06319310327131315,0.05900928042164837,0.07094969505197689,"[0.6540465732904234, 6.267572529718294e-17, 0.16847394636653357, 1.682344385095854e-17, 0.177479480343043]"
generator_1,105,dev_02,192,0.09373107971690083,ridge_pred,0.0912980255422595,0.0900685071007153,0.09755215468861933,"[0.3770319746998014, 0.5720930497749317, 0.001847907586033413, 5.619694368511673e-17, 0.049027067939233455]"
generator_1,105,dev_03,192,0.10697015089534288,gas_ridge_pred,0.10444236521025169,0.10230315540203046,0.10956241801515841,"[2.0839989579866918e-18, 0.3404558569206847, 2.141847388980378e-17, 0.6595441430793153, 1.7444266940619917e-17]"
generator_1,105,dev_04,192,0.1024998720829805,persistence_pred,0.10338990556805945,0.10199248746305249,0.10450086145096212,"[0.8549345512547337, 3.1347996701900565e-18, 6.1186549475854176e-18, 6.826405196357033e-19, 0.14506544874526658]"
generator_1,105,dev_05,192,0.05894112760559631,persistence_pred,0.05556502598275224,0.055390635976676685,0.06371883287035461,"[0.9245748440019853, 0.0, 0.0754251559980148, 3.7302031381238624e-17, 7.618780884462597e-19]"
generator_1,105,dev_06,192,0.04168523033400706,persistence_pred,0.041881286774135794,0.04135899634745869,0.04307170988207088,"[0.8946391905905151, 9.814256007248922e-19, 0.031348907702862236, 0.07401190170662353, 0.0]"
generator_1,105,dev_07,192,0.09717381392033607,ridge_pred,0.09584951274953285,0.09346706516882741,0.0983258976777072,"[2.8535790544330166e-18, 0.36673383203957555, 0.15130142705005437, 0.48196474091037017, 1.1401792761291232e-17]"
generator_1,105,dev_08,192,0.12031523731552111,gas_ridge_pred,0.1084672105891032,0.1084672105891033,0.10846721058910325,"[0.0, 1.734723475976807e-16, 1.5200871295571216e-16, 1.0, 0.0]"
generator_1,105,dev_09,192,0.07888874887457885,lgb_residual_pred,0.08221053996883446,0.07743377469828869,0.0778463979484625,"[0.5526836202780459, 2.292599052660978e-16, 1.1350477388063666e-23, 5.854152009553212e-17, 0.447316379721954]"
generator_1,105,dev_10,192,0.07913445682008896,lgb_residual_pred,0.07954164693698854,0.0761953946060729,0.07914626751233295,"[0.44731987424376485, 8.002193547767023e-21, 0.12499037102406517, 4.2286579393831145e-20, 0.42768975473217014]"
generator_1,105,dev_11,192,0.10193484747436622,gas_ridge_pred,0.0969999688541231,0.09408464483387284,0.09937811317786154,"[5.378148100932647e-18, 0.0, 0.23342646367291636, 0.6667472141824151, 0.09982632214466845]"
generator_1,105,dev_12,192,0.12921522658243653,lgb_residual_pred,0.12815300007938493,0.12453530481981699,0.1304158007577429,"[0.4126395150076002, 7.649168089684495e-17, 7.58844608323147e-17, 1.542836490792084e-16, 0.5873604849923998]"
generator_1,105,dev_13,192,0.05585862887087234,persistence_pred,0.05606535138746438,0.05488117614557311,0.05538408455524647,"[0.8721183153703762, 0.06609795927985707, 0.06178372534976679, 9.630932854615255e-19, 9.323479648067671e-19]"
generator_1,105,dev_14,192,0.050155980141376295,persistence_pred,0.05137595258550351,0.04946439812605611,0.05551546978460601,"[0.6863421679747325, 3.987317034501872e-18, 0.16619483508519442, 0.1474629969400728, 2.6355925171283507e-20]"
generator_1,105,dev_15,192,0.07194933447157055,persistence_pred,0.06830890249108787,0.06812262709094934,0.06898445107639833,"[0.8424867898506871, 0.0, 0.0, 1.986231869494593e-16, 0.1575132101493128]"
generator_1,105,dev_16,192,0.061858930908695764,recent_ridge_pred,0.059853336500124144,0.05785414969998659,0.0739472561345856,"[0.17325712992869297, 9.078286986130607e-19, 0.5841006723535318, 0.07177102967101769, 0.17087116804675767]"
generator_1,105,dev_17,192,0.09985901835513067,recent_ridge_pred,0.08527250470623775,0.08419567190631826,0.08430253855944247,"[3.60704609964648e-16, 5.785257871417857e-16, 0.6211321198011382, 5.386594101028929e-19, 0.3788678801988616]"
generator_1,105,dev_18,192,0.06071932804368616,lgb_residual_pred,0.055709101105445614,0.0551686437630134,0.05565870630981618,"[1.2313554837951666e-16, 5.053783973195511e-19, 4.598033409949942e-17, 0.2108744106214655, 0.7891255893785348]"
generator_1,105,dev_19,192,0.06822691001293392,gas_ridge_pred,0.06746789296499466,0.06592526919073353,0.0701115468630529,"[0.2301383825752465, 2.8845426486885666e-16, 3.288567551878688e-19, 0.31405157134336814, 0.45581004608138515]"
generator_1,120,dev_01,192,0.06378511184886161,persistence_pred,0.06414410961169854,0.05868815287706699,0.07282897609018447,"[0.5761388558978243, 2.1491795835493047e-20, 0.1689656717172991, 7.217391149494801e-19, 0.25489547238487653]"
generator_1,120,dev_02,192,0.10176774694662209,ridge_pred,0.09785215022711118,0.09680068560047646,0.10628246981825555,"[0.2385361921777796, 0.5133677718607603, 0.06946736741190129, 3.0346921050746366e-17, 0.17862866854955878]"
generator_1,120,dev_03,192,0.11397420529617336,gas_ridge_pred,0.11203080733706723,0.10950281772049515,0.11660409177514379,"[0.22657562870534526, 8.6980559994405e-19, 2.8589063277492097e-16, 0.3920289728343424, 0.3813953984603121]"
generator_1,120,dev_04,192,0.11104533865982665,persistence_pred,0.1125375790841765,0.11089267914020517,0.11422456826669962,"[0.8732251898389096, 1.1395288919456036e-17, 4.7443014680365925e-21, 4.430740701102189e-17, 0.12677481016109057]"
generator_1,120,dev_05,192,0.06231655208127503,persistence_pred,0.058304999766463306,0.05818907133006618,0.06833481345114668,"[0.9447243156567111, 0.0, 0.05527568434328879, 1.7892288402399058e-17, 0.0]"
generator_1,120,dev_06,192,0.04433231531843681,persistence_pred,0.044175402527977865,0.04375599084338239,0.045513602421583164,"[0.9367983223192171, 1.62131783776462e-19, 0.03552592770252204, 0.027675749978260784, 3.39191796418921e-19]"
generator_1,120,dev_07,192,0.1047388796894501,ridge_pred,0.10352895310080464,0.10073032109068254,0.10620219797699763,"[0.03202579626033159, 0.2516270892572657, 0.14229250604439164, 0.5217473476655373, 0.052307260772473954]"
generator_1,120,dev_08,192,0.12767147000355458,gas_ridge_pred,0.1141219706397726,0.1141219706397726,0.11416592042156809,"[2.4601137825321282e-17, 1.3793349319424923e-16, 3.0649370267155245e-16, 0.9999999999999996, 0.0]"
generator_1,120,dev_09,192,0.08512985249317691,lgb_residual_pred,0.08628670210095889,0.0821158442233101,0.08213223708813082,"[0.3867633583836796, 9.728828723478308e-17, 9.051988149663053e-17, 1.3958356593439728e-17, 0.6132366416163203]"
generator_1,120,dev_10,192,0.08323323808831971,persistence_pred,0.08412705457590008,0.08192911367666598,0.08614813103886935,"[0.6302924483962024, 6.788182580132532e-18, 8.498811138248719e-18, 3.3154693782930523e-17, 0.3697075516037977]"
generator_1,120,dev_11,192,0.11030612238301112,gas_ridge_pred,0.1066746587035337,0.10283720508787812,0.10757123247419097,"[0.03877946623574708, 2.0749346018082754e-17, 0.2681202056623992, 0.6931003281018536, 3.547078715684606e-22]"
generator_1,120,dev_12,192,0.13618883348752978,lgb_residual_pred,0.1386400290738984,0.13285768969999148,0.13889193297791816,"[0.5231728039805016, 9.684382806696127e-17, 3.027422926535599e-19, 9.72960988352907e-17, 0.47682719601949874]"
generator_1,120,dev_13,192,0.05896838663318726,persistence_pred,0.058815937455194194,0.05782185395929771,0.05907234288080095,"[0.8875426030496868, 5.366168296591705e-19, 0.0976690656595546, 0.014788331290758811, 9.660970660570148e-19]"
generator_1,120,dev_14,192,0.05273745119650486,persistence_pred,0.054061627130150454,0.051578906540546476,0.05684174903792429,"[0.5723020176676058, 3.5102127797882264e-20, 0.1920622202917636, 0.23093147082493884, 0.004704291215691807]"
generator_1,120,dev_15,192,0.07805112780746383,persistence_pred,0.07370153251786078,0.0736909207294153,0.07430701807775363,"[0.963671473706156, 1.5314376914534236e-18, 6.231316674860426e-17, 8.69822831385372e-19, 0.03632852629384394]"
generator_1,120,dev_16,192,0.06577367227913249,recent_ridge_pred,0.0646606164738538,0.06175055067836882,0.07503000598960731,"[3.6850122489439e-18, 6.382993062335287e-18, 0.5304900379106786, 0.23931893013737857, 0.23019103195194282]"
generator_1,120,dev_17,192,0.10427618148862705,recent_ridge_pred,0.08846767619095379,0.08709124941427353,0.08733267762149738,"[1.551070042788663e-19, 4.763847133851387e-16, 0.5994880804350979, 9.678052206781841e-19, 0.4005119195649018]"
generator_1,120,dev_18,192,0.06512521621545822,ridge_pred,0.0596682954938863,0.05941329481472138,0.06156948493512638,"[1.4753522167730892e-18, 0.609392618188068, 2.0566924306255427e-16, 0.24561996495679214, 0.14498741685513963]"
generator_1,120,dev_19,192,0.0678525161244583,gas_ridge_pred,0.06701178575135949,0.06568090556267679,0.0712142078131467,"[0.04260472348935328, 7.997991026579682e-17, 1.4485649814142188e-18, 0.6369198857006663, 0.32047539080998044]"
