timestamp,month,half_slot,current_price,t+15,t+30,t+45,t+60,t+75,t+90,t+105,t+120,bug_price_switch_within_120,bug_steps_to_price_switch,fix_price_switch_within_120,fix_steps_to_price_switch,diverges
2025-08-16 06:45:00,8,13,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-16 09:00:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-16 09:15:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-16 09:30:00,8,19,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-16 09:45:00,8,19,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-16 10:00:00,8,20,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-16 10:15:00,8,20,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-16 10:30:00,8,21,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-16 10:45:00,8,21,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-16 11:00:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-16 11:15:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-16 11:30:00,8,23,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-16 11:45:00,8,23,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-16 12:00:00,8,24,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1,4,1,4,0
2025-08-16 12:15:00,8,24,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1,3,1,3,0
2025-08-16 12:30:00,8,25,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1,2,1,2,0
2025-08-16 12:45:00,8,25,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,1,5,1,1,1
2025-08-16 13:00:00,8,26,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,1,4,1,4,0
2025-08-16 13:15:00,8,26,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,1,3,1,3,0
2025-08-16 13:30:00,8,27,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,1,2,1,2,0
2025-08-16 13:45:00,8,27,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,1,5,1,1,1
2025-08-16 14:00:00,8,28,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,1,4,1,4,0
2025-08-16 14:15:00,8,28,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,1,3,1,3,0
2025-08-16 14:30:00,8,29,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,2,1,2,0
2025-08-16 14:45:00,8,29,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,1,1,1
2025-08-16 17:30:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1,8,1,8,0
2025-08-16 17:45:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1,7,1,7,0
2025-08-16 18:00:00,8,36,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1,6,1,6,0
2025-08-16 18:15:00,8,36,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1,5,1,5,0
2025-08-16 18:30:00,8,37,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1,4,1,4,0
2025-08-16 18:45:00,8,37,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1,3,1,3,0
2025-08-16 19:00:00,8,38,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,2,1,2,0
2025-08-16 19:15:00,8,38,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,1,1,1
2025-08-16 19:30:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,1,8,1,8,0
2025-08-16 19:45:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,1,7,1,7,0
2025-08-16 20:00:00,8,40,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,1,6,1,6,0
2025-08-16 20:15:00,8,40,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,1,5,1,5,0
2025-08-16 20:30:00,8,41,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,1,4,1,4,0
2025-08-16 20:45:00,8,41,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-16 21:00:00,8,42,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-16 21:15:00,8,42,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,1,1
2025-08-16 21:30:00,8,43,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-16 21:45:00,8,43,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-16 22:00:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-16 22:15:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-16 22:30:00,8,45,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-16 22:45:00,8,45,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-16 23:00:00,8,46,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-16 23:15:00,8,46,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-16 23:30:00,8,47,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-16 23:45:00,8,47,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-17 05:00:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-17 05:15:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-17 05:30:00,8,11,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-17 05:45:00,8,11,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-17 06:00:00,8,12,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,1,4,1,4,0
2025-08-17 06:15:00,8,12,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-17 06:30:00,8,13,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-17 06:45:00,8,13,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-17 09:00:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-17 09:15:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-17 09:30:00,8,19,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-17 09:45:00,8,19,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-17 10:00:00,8,20,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-17 10:15:00,8,20,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-17 10:30:00,8,21,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-17 10:45:00,8,21,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-17 11:00:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-17 11:15:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-17 11:30:00,8,23,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-17 11:45:00,8,23,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-17 12:00:00,8,24,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1,4,1,4,0
2025-08-17 12:15:00,8,24,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1,3,1,3,0
2025-08-17 12:30:00,8,25,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1,2,1,2,0
2025-08-17 12:45:00,8,25,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,1,5,1,1,1
2025-08-17 13:00:00,8,26,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,1,4,1,4,0
2025-08-17 13:15:00,8,26,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,1,3,1,3,0
2025-08-17 13:30:00,8,27,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,1,2,1,2,0
2025-08-17 13:45:00,8,27,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,1,5,1,1,1
2025-08-17 14:00:00,8,28,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,1,4,1,4,0
2025-08-17 14:15:00,8,28,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,1,3,1,3,0
2025-08-17 14:30:00,8,29,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,2,1,2,0
2025-08-17 14:45:00,8,29,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,1,1,1
2025-08-17 17:30:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1,8,1,8,0
2025-08-17 17:45:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1,7,1,7,0
2025-08-17 18:00:00,8,36,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1,6,1,6,0
2025-08-17 18:15:00,8,36,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1,5,1,5,0
2025-08-17 18:30:00,8,37,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1,4,1,4,0
2025-08-17 18:45:00,8,37,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1,3,1,3,0
2025-08-17 19:00:00,8,38,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,2,1,2,0
2025-08-17 19:15:00,8,38,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,1,1,1
2025-08-17 19:30:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,1,8,1,8,0
2025-08-17 19:45:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,1,7,1,7,0
2025-08-17 20:00:00,8,40,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,1,6,1,6,0
2025-08-17 20:15:00,8,40,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,1,5,1,5,0
2025-08-17 20:30:00,8,41,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,1,4,1,4,0
2025-08-17 20:45:00,8,41,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-17 21:00:00,8,42,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-17 21:15:00,8,42,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,1,1
2025-08-17 21:30:00,8,43,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-17 21:45:00,8,43,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-17 22:00:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-17 22:15:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-17 22:30:00,8,45,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-17 22:45:00,8,45,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-17 23:00:00,8,46,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-17 23:15:00,8,46,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-17 23:30:00,8,47,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-17 23:45:00,8,47,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-18 05:00:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-18 05:15:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-18 05:30:00,8,11,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-18 05:45:00,8,11,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-18 06:00:00,8,12,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,1,4,1,4,0
2025-08-18 06:15:00,8,12,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-18 06:30:00,8,13,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-18 06:45:00,8,13,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-18 09:00:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-18 09:15:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-18 09:30:00,8,19,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-18 09:45:00,8,19,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-18 10:00:00,8,20,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-18 10:15:00,8,20,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-18 10:30:00,8,21,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-18 10:45:00,8,21,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-18 11:00:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-18 11:15:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-18 11:30:00,8,23,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-18 11:45:00,8,23,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-18 12:00:00,8,24,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1,4,1,4,0
2025-08-18 12:15:00,8,24,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1,3,1,3,0
2025-08-18 12:30:00,8,25,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1,2,1,2,0
2025-08-18 12:45:00,8,25,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,1,5,1,1,1
2025-08-18 13:00:00,8,26,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,1,4,1,4,0
2025-08-18 13:15:00,8,26,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,1,3,1,3,0
2025-08-18 13:30:00,8,27,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,1,2,1,2,0
2025-08-18 13:45:00,8,27,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,1,5,1,1,1
2025-08-18 14:00:00,8,28,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,1,4,1,4,0
2025-08-18 14:15:00,8,28,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,1,3,1,3,0
2025-08-18 14:30:00,8,29,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,2,1,2,0
2025-08-18 14:45:00,8,29,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,1,1,1
2025-08-18 17:30:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1,8,1,8,0
2025-08-18 17:45:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1,7,1,7,0
2025-08-18 18:00:00,8,36,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1,6,1,6,0
2025-08-18 18:15:00,8,36,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1,5,1,5,0
2025-08-18 18:30:00,8,37,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1,4,1,4,0
2025-08-18 18:45:00,8,37,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1,3,1,3,0
2025-08-18 19:00:00,8,38,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,2,1,2,0
2025-08-18 19:15:00,8,38,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,1,1,1
2025-08-18 19:30:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,1,8,1,8,0
2025-08-18 19:45:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,1,7,1,7,0
2025-08-18 20:00:00,8,40,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,1,6,1,6,0
2025-08-18 20:15:00,8,40,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,1,5,1,5,0
2025-08-18 20:30:00,8,41,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,1,4,1,4,0
2025-08-18 20:45:00,8,41,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-18 21:00:00,8,42,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-18 21:15:00,8,42,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,1,1
2025-08-18 21:30:00,8,43,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-18 21:45:00,8,43,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-18 22:00:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-18 22:15:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-18 22:30:00,8,45,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-18 22:45:00,8,45,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-18 23:00:00,8,46,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-18 23:15:00,8,46,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-18 23:30:00,8,47,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-18 23:45:00,8,47,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-19 05:00:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-19 05:15:00,8,10,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-19 05:30:00,8,11,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-19 05:45:00,8,11,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-19 06:00:00,8,12,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,1,4,1,4,0
2025-08-19 06:15:00,8,12,0.22,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-19 06:30:00,8,13,0.22,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-19 06:45:00,8,13,0.22,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-19 09:00:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-19 09:15:00,8,18,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-19 09:30:00,8,19,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
2025-08-19 09:45:00,8,19,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,1,5,1,5,0
2025-08-19 10:00:00,8,20,0.53,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,1,4,1,4,0
2025-08-19 10:15:00,8,20,0.53,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,1,3,1,3,0
2025-08-19 10:30:00,8,21,0.53,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,2,1,2,0
2025-08-19 10:45:00,8,21,0.53,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,1,1,1
2025-08-19 11:00:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,1,8,1,8,0
2025-08-19 11:15:00,8,22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,1,7,1,7,0
2025-08-19 11:30:00,8,23,0.22,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,1,6,1,6,0
2025-08-19 11:45:00,8,23,0.22,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1,5,1,5,0
2025-08-19 12:00:00,8,24,0.22,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1,4,1,4,0
2025-08-19 12:15:00,8,24,0.22,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1,3,1,3,0
2025-08-19 12:30:00,8,25,0.22,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1,2,1,2,0
2025-08-19 12:45:00,8,25,0.22,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,1,5,1,1,1
2025-08-19 13:00:00,8,26,0.53,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,1,4,1,4,0
2025-08-19 13:15:00,8,26,0.53,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,1,3,1,3,0
2025-08-19 13:30:00,8,27,0.53,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,1,2,1,2,0
2025-08-19 13:45:00,8,27,0.53,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,1,5,1,1,1
2025-08-19 14:00:00,8,28,1.1,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,1,4,1,4,0
2025-08-19 14:15:00,8,28,1.1,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,1,3,1,3,0
2025-08-19 14:30:00,8,29,1.1,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1,2,1,2,0
2025-08-19 14:45:00,8,29,1.1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0,0,1,1,1
2025-08-19 17:30:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1,8,1,8,0
2025-08-19 17:45:00,8,35,0.92,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1,7,1,7,0
2025-08-19 18:00:00,8,36,0.92,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1,6,1,6,0
2025-08-19 18:15:00,8,36,0.92,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1,5,1,5,0
2025-08-19 18:30:00,8,37,0.92,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1,4,1,4,0
2025-08-19 18:45:00,8,37,0.92,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1,3,1,3,0
2025-08-19 19:00:00,8,38,0.92,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,2,1,2,0
2025-08-19 19:15:00,8,38,0.92,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0,0,1,1,1
2025-08-19 19:30:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,1,8,1,8,0
2025-08-19 19:45:00,8,39,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,1,7,1,7,0
2025-08-19 20:00:00,8,40,1.1,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,1,6,1,6,0
2025-08-19 20:15:00,8,40,1.1,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,1,5,1,5,0
2025-08-19 20:30:00,8,41,1.1,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,1,4,1,4,0
2025-08-19 20:45:00,8,41,1.1,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,1,3,1,3,0
2025-08-19 21:00:00,8,42,1.1,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-19 21:15:00,8,42,1.1,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,1,3,1,1,1
2025-08-19 21:30:00,8,43,0.92,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,2,1,2,0
2025-08-19 21:45:00,8,43,0.92,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0,0,1,1,1
2025-08-19 22:00:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,1,8,1,8,0
2025-08-19 22:15:00,8,44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,1,7,1,7,0
2025-08-19 22:30:00,8,45,0.53,0.53,0.53,0.53,0.53,0.53,0.22,0.22,0.22,1,6,1,6,0
